Longitude,Latitude,datetime,UHI Index,Thermal,Red,Green,Blue,Near Infared,Building Height Only Proximity,Natural Proximity,BO1,BO2,BO3,BO4,BO5,BO6,BO7,BO8,B8A,B11,B12,vv,vh
-73.89786667,40.83635833,24-07-2021 15:09,0.999996894,38.182023860000015,0.12428,0.121695,0.0988149999999999,0.1955875,32.40630952380951,83.42083333333333,468.0,584.0,759.0,688.0,1046.0,2272.0,2660.0,2658.0,2881.0,1854.5,1158.5,1172.0,476.0
-73.897825,40.83621167,24-07-2021 15:09,1.002160609,38.182023860000015,0.12428,0.121695,0.0988149999999999,0.1955875,32.40630952380951,83.42083333333333,468.0,584.0,759.0,688.0,1046.0,2272.0,2660.0,2658.0,2881.0,1854.5,1158.5,1372.0,372.0
-73.89781833,40.83614333,24-07-2021 15:09,1.002160609,38.182023860000015,0.12428,0.121695,0.0988149999999999,0.1955875,32.40630952380951,83.42083333333333,468.0,584.0,759.0,688.0,1046.0,2272.0,2660.0,2658.0,2881.0,1854.5,1158.5,899.0,433.0
-73.89781,40.83607,24-07-2021 15:09,0.995669465,38.182023860000015,0.12428,0.121695,0.0988149999999999,0.1955875,32.40630952380951,83.42083333333333,468.0,584.0,759.0,688.0,1046.0,2272.0,2660.0,2658.0,2881.0,1854.5,1158.5,899.0,433.0
-73.89780333,40.835995,24-07-2021 15:09,0.995669465,38.20595000000003,0.11229,0.10624,0.0973299999999999,0.1684175,32.40630952380951,83.42083333333333,468.0,584.0,759.0,688.0,1046.0,2272.0,2660.0,2658.0,2881.0,1854.5,1158.5,709.0,417.0
-73.89780167,40.83591333,24-07-2021 15:09,0.99350575,38.20595000000003,0.11229,0.10624,0.0973299999999999,0.1684175,32.40630952380951,83.42083333333333,468.0,584.0,759.0,688.0,1046.0,2272.0,2660.0,2658.0,2881.0,1854.5,1158.5,425.0,300.0
-73.89779833,40.835835,24-07-2021 15:09,0.99350575,38.20595000000003,0.11229,0.10624,0.0973299999999999,0.1684175,32.40630952380951,83.42083333333333,468.0,584.0,759.0,688.0,1046.0,2272.0,2660.0,2658.0,2881.0,1854.5,1158.5,425.0,300.0
-73.89779,40.83576167,24-07-2021 15:09,0.991342035,38.20595000000003,0.11229,0.10624,0.0973299999999999,0.1684175,32.40630952380951,83.42083333333333,468.0,584.0,759.0,688.0,1046.0,2272.0,2660.0,2658.0,2881.0,1854.5,1158.5,429.0,300.0
-73.89777,40.83568667,24-07-2021 15:09,0.991342035,38.20595000000003,0.11229,0.10624,0.0973299999999999,0.1684175,32.40630952380951,83.42083333333333,468.0,584.0,759.0,688.0,1046.0,2272.0,2660.0,2658.0,2881.0,1854.5,1158.5,339.0,209.0
-73.89774167,40.83561,24-07-2021 15:09,0.991342035,38.01454088000003,0.1736975,0.1490575,0.11614,0.227735,32.40630952380951,83.42083333333333,468.0,584.0,759.0,688.0,1046.0,2272.0,2660.0,2658.0,2881.0,1854.5,1158.5,190.0,175.0
-73.89772,40.83553333,24-07-2021 15:09,0.991342035,38.01454088000003,0.1736975,0.1490575,0.11614,0.227735,32.40630952380951,83.42083333333333,468.0,584.0,759.0,688.0,1046.0,2272.0,2660.0,2658.0,2881.0,1854.5,1158.5,128.0,148.0
-73.89767833,40.83537333,24-07-2021 15:09,0.99350575,38.17176979999999,0.20205,0.1955325,0.176915,0.269425,32.40630952380951,83.42083333333333,448.5,577.25,773.25,638.0,1002.0,2457.0,2811.5,2932.5,2912.0,1754.5,955.5,761.0,219.0
-73.89765333,40.83528833,24-07-2021 15:09,0.99350575,37.96327058000003,0.1402574999999999,0.1511475,0.1137475,0.25441,31.69547323076924,76.9908,448.5,577.25,773.25,638.0,1002.0,2457.0,2811.5,2932.5,2912.0,1754.5,955.5,825.0,402.0
-73.89762,40.83520167,24-07-2021 15:09,0.995669465,37.96327058000003,0.1402574999999999,0.1511475,0.1137475,0.25441,31.69547323076924,76.9908,448.5,577.25,773.25,638.0,1002.0,2457.0,2811.5,2932.5,2912.0,1754.5,955.5,825.0,402.0
-73.89758,40.83512167,24-07-2021 15:09,0.995669465,37.96327058000003,0.1402574999999999,0.1511475,0.1137475,0.25441,31.69547323076924,76.9908,448.5,577.25,773.25,638.0,1002.0,2457.0,2811.5,2932.5,2912.0,1754.5,955.5,747.0,397.0
-73.897535,40.83503833,24-07-2021 15:09,0.995669465,37.96327058000003,0.1402574999999999,0.1511475,0.1137475,0.25441,31.69547323076924,76.9908,448.5,577.25,773.25,638.0,1002.0,2457.0,2811.5,2932.5,2912.0,1754.5,955.5,500.0,456.0
-73.897485,40.83495333,24-07-2021 15:09,0.995669465,37.96327058000003,0.1402574999999999,0.1511475,0.1137475,0.25441,41.21854982176471,75.0940625,448.5,830.5,939.0,901.0,1165.0,2386.5,2801.0,2477.0,2832.5,1821.5,1128.0,319.0,276.0
-73.89742667,40.83487,24-07-2021 15:09,0.995669465,38.031630980000045,0.2494875,0.2141225,0.1749625,0.298245,41.21854982176471,75.0940625,448.5,830.5,939.0,901.0,1165.0,2386.5,2801.0,2477.0,2832.5,1821.5,1128.0,388.0,314.0
-73.89736833,40.83479,24-07-2021 15:09,0.995669465,38.031630980000045,0.2494875,0.2141225,0.1749625,0.298245,41.21854982176471,75.0940625,448.5,830.5,939.0,901.0,1165.0,2386.5,2801.0,2477.0,2832.5,1821.5,1128.0,455.0,199.0
-73.89731,40.83471167,24-07-2021 15:09,0.99350575,38.031630980000045,0.2494875,0.2141225,0.1749625,0.298245,41.21854982176471,75.0940625,448.5,830.5,939.0,901.0,1165.0,2386.5,2801.0,2477.0,2832.5,1821.5,1128.0,288.0,133.0
-73.89725333,40.83463667,24-07-2021 15:09,0.99350575,38.031630980000045,0.2494875,0.2141225,0.1749625,0.298245,41.21854982176471,75.0940625,448.5,830.5,939.0,901.0,1165.0,2386.5,2801.0,2477.0,2832.5,1821.5,1128.0,327.0,145.0
-73.89720333,40.83456833,24-07-2021 15:10,0.99350575,37.78211552000005,0.186485,0.176695,0.12923,0.2082375,41.21854982176471,75.0940625,448.5,830.5,939.0,901.0,1165.0,2386.5,2801.0,2477.0,2832.5,1821.5,1128.0,230.0,173.0
-73.89716333,40.834515,24-07-2021 15:10,0.993625956,38.09315534000001,0.1482049999999999,0.1377,0.1074775,0.1879974999999999,41.21854982176471,75.0940625,448.5,830.5,939.0,901.0,1165.0,2386.5,2801.0,2477.0,2832.5,1821.5,1128.0,198.0,149.0
-73.89712667,40.83446833,24-07-2021 15:10,0.991462241,38.09315534000001,0.1482049999999999,0.1377,0.1074775,0.1879974999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,198.0,149.0
-73.89709,40.83442167,24-07-2021 15:10,0.991462241,38.09315534000001,0.1482049999999999,0.1377,0.1074775,0.1879974999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,198.0,149.0
-73.89704167,40.834365,24-07-2021 15:10,0.989298526,38.09315534000001,0.1482049999999999,0.1377,0.1074775,0.1879974999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,409.0,228.0
-73.89699,40.83429833,24-07-2021 15:10,0.989298526,38.09315534000001,0.1482049999999999,0.1377,0.1074775,0.1879974999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,852.0,335.0
-73.89693167,40.83423,24-07-2021 15:10,0.991462241,38.09315534000001,0.1482049999999999,0.1377,0.1074775,0.1879974999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,1028.0,329.0
-73.896875,40.83416333,24-07-2021 15:10,0.991462241,37.57703432000005,0.1246924999999999,0.11691,0.0932325,0.1444099999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,768.0,271.0
-73.89681833,40.834095,24-07-2021 15:10,0.991462241,37.57703432000005,0.1246924999999999,0.11691,0.0932325,0.1444099999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,855.0,345.0
-73.89670833,40.83396667,24-07-2021 15:10,0.991462241,37.57703432000005,0.1246924999999999,0.11691,0.0932325,0.1444099999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,310.0,183.0
-73.896655,40.83390167,24-07-2021 15:10,0.993625956,37.57703432000005,0.1246924999999999,0.11691,0.0932325,0.1444099999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,389.0,184.0
-73.89655667,40.83378667,24-07-2021 15:10,0.993625956,36.70885724000004,0.0970825,0.0915825,0.0787399999999999,0.1213374999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,464.0,199.0
-73.89649667,40.833705,24-07-2021 15:10,0.991462241,36.70885724000004,0.0970825,0.0915825,0.0787399999999999,0.1213374999999999,38.33531482928572,76.99171428571428,1151.5,1295.0,1532.5,1627.0,1709.5,1867.5,1950.0,1844.0,1995.0,1928.0,1741.0,909.0,521.0
-73.89648333,40.83368333,24-07-2021 15:10,0.991462241,36.70885724000004,0.0970825,0.0915825,0.0787399999999999,0.1213374999999999,38.33531482928572,76.99171428571428,1151.5,1295.0,1532.5,1627.0,1709.5,1867.5,1950.0,1844.0,1995.0,1928.0,1741.0,909.0,521.0
-73.896485,40.83357,24-07-2021 15:10,1.015263105,36.70885724000004,0.0970825,0.0915825,0.0787399999999999,0.1213374999999999,38.33531482928572,76.99171428571428,1151.5,1295.0,1532.5,1627.0,1709.5,1867.5,1950.0,1844.0,1995.0,1928.0,1741.0,485.0,150.0
-73.89651333,40.83353833,24-07-2021 15:10,1.015263105,36.70885724000004,0.0970825,0.0915825,0.0787399999999999,0.1213374999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,485.0,150.0
-73.89656167,40.83350667,24-07-2021 15:10,1.015263105,36.70885724000004,0.0970825,0.0915825,0.0787399999999999,0.1213374999999999,41.21854982176471,75.0940625,1056.0,1242.5,1353.0,1450.0,1640.5,2022.5,2182.0,2133.0,2157.5,2036.5,1761.5,341.0,192.0
-73.89662333,40.833475,24-07-2021 15:10,1.01742682,37.05407725999999,0.1083025,0.101235,0.096065,0.1356375,37.124605593333314,82.2929,1151.5,1184.0,1330.0,1452.0,1441.0,1689.5,1751.5,1874.0,1836.5,1982.0,1800.0,436.0,309.0
-73.89669333,40.83344333,24-07-2021 15:10,1.01742682,37.11218359999998,0.0772824999999999,0.07456,0.0628725,0.1358575,37.124605593333314,82.2929,1151.5,1184.0,1330.0,1452.0,1441.0,1689.5,1751.5,1874.0,1836.5,1982.0,1800.0,512.0,320.0
-73.89677167,40.83340833,24-07-2021 15:10,1.01742682,37.11218359999998,0.0772824999999999,0.07456,0.0628725,0.1358575,37.124605593333314,82.2929,1151.5,1184.0,1330.0,1452.0,1441.0,1689.5,1751.5,1874.0,1836.5,1982.0,1800.0,519.0,298.0
-73.89685333,40.83337333,24-07-2021 15:10,1.01742682,37.11218359999998,0.0772824999999999,0.07456,0.0628725,0.1358575,37.124605593333314,82.2929,1151.5,1184.0,1330.0,1452.0,1441.0,1689.5,1751.5,1874.0,1836.5,1982.0,1800.0,447.0,310.0
-73.897025,40.83329167,24-07-2021 15:10,1.01742682,37.03356914000005,0.0911974999999999,0.0892999999999999,0.0773099999999999,0.10371,37.124605593333314,82.2929,1151.5,1184.0,1330.0,1452.0,1441.0,1689.5,1751.5,1874.0,1836.5,1982.0,1800.0,278.0,234.0
-73.897115,40.83324667,24-07-2021 15:10,1.01742682,37.03356914000005,0.0911974999999999,0.0892999999999999,0.0773099999999999,0.10371,37.124605593333314,82.2929,1151.5,1184.0,1330.0,1452.0,1441.0,1689.5,1751.5,1874.0,1836.5,1982.0,1800.0,524.0,537.0
-73.89720167,40.83319667,24-07-2021 15:10,1.01742682,36.900266360000046,0.1428424999999999,0.1211725,0.0963675,0.206835,37.124605593333314,82.2929,1151.5,1184.0,1330.0,1452.0,1441.0,1689.5,1751.5,1874.0,1836.5,1982.0,1800.0,692.0,525.0
-73.89728667,40.83315167,24-07-2021 15:10,1.015263105,36.900266360000046,0.1428424999999999,0.1211725,0.0963675,0.206835,37.124605593333314,82.2929,1151.5,1184.0,1330.0,1452.0,1441.0,1689.5,1751.5,1874.0,1836.5,1982.0,1800.0,768.0,724.0
-73.89737667,40.83310667,24-07-2021 15:10,1.015263105,36.606316640000045,0.1041774999999999,0.09997,0.08039,0.17301,37.124605593333314,82.2929,1151.5,1184.0,1330.0,1452.0,1441.0,1689.5,1751.5,1874.0,1836.5,1982.0,1800.0,771.0,709.0
-73.89746667,40.83305833,24-07-2021 15:10,1.01742682,36.20299028,0.1287074999999999,0.12934,0.0948,0.2423925,37.124605593333314,82.2929,1151.5,1184.0,1330.0,1452.0,1441.0,1689.5,1751.5,1874.0,1836.5,1982.0,1800.0,1051.0,664.0
-73.89755333,40.83301667,24-07-2021 15:10,1.01742682,36.20299028,0.1287074999999999,0.12934,0.0948,0.2423925,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,636.0,364.0
-73.897625,40.832985,24-07-2021 15:11,1.015263105,36.20299028,0.1287074999999999,0.12934,0.0948,0.2423925,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,677.0,389.0
-73.897685,40.832965,24-07-2021 15:11,1.015263105,36.20299028,0.1287074999999999,0.12934,0.0948,0.2423925,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,677.0,389.0
-73.89773333,40.832955,24-07-2021 15:11,1.01309939,35.56382054000005,0.13671,0.1278,0.1080275,0.2142049999999999,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,850.0,547.0
-73.89781,40.832935,24-07-2021 15:11,1.01309939,35.56382054000005,0.13671,0.1278,0.1080275,0.2142049999999999,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,749.0,662.0
-73.89783167,40.83292833,24-07-2021 15:11,1.01742682,35.56382054000005,0.13671,0.1278,0.1080275,0.2142049999999999,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,749.0,662.0
-73.89788333,40.8329,24-07-2021 15:11,1.024038171,35.56382054000005,0.13671,0.1278,0.1080275,0.2142049999999999,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,827.0,862.0
-73.89792833,40.83287667,24-07-2021 15:11,1.021874456,35.56382054000005,0.13671,0.1278,0.1080275,0.2142049999999999,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,827.0,862.0
-73.89798167,40.832845,24-07-2021 15:11,1.021874456,34.43929195999999,0.0943875,0.0882824999999999,0.0673274999999999,0.1807375,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,816.0,826.0
-73.89804333,40.83280667,24-07-2021 15:11,1.021874456,34.43929195999999,0.0943875,0.0882824999999999,0.0673274999999999,0.1807375,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,816.0,826.0
-73.89817333,40.83271167,24-07-2021 15:11,1.021874456,34.01203945999998,0.0776675,0.0766775,0.0606174999999999,0.1254075,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,893.0,428.0
-73.89824,40.83266,24-07-2021 15:11,1.021874456,34.01203945999998,0.0776675,0.0766775,0.0606174999999999,0.1254075,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,893.0,428.0
-73.89831167,40.83261,24-07-2021 15:11,1.021874456,33.810376280000014,0.1351149999999999,0.1259575,0.0988149999999999,0.19534,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,646.0,516.0
-73.89845167,40.83250667,24-07-2021 15:11,1.019710741,33.810376280000014,0.1351149999999999,0.1259575,0.0988149999999999,0.19534,41.94315384615384,80.82684615384616,1285.0,1298.5,1399.0,1516.5,1701.5,1844.0,1927.75,1842.0,1930.75,2053.5,1896.0,468.0,234.0
-73.898525,40.83245333,24-07-2021 15:11,1.019710741,33.94709708000005,0.12483,0.1317324999999999,0.1117949999999999,0.1972924999999999,44.68319873015872,82.63028571428572,1578.5,1454.5,1575.5,1728.0,1851.0,1874.0,1984.0,1959.5,1983.5,2398.0,2276.0,290.0,265.0
-73.89860333,40.83239667,24-07-2021 15:11,1.019710741,33.48224635999998,0.089355,0.1007675,0.0926,0.1508999999999999,44.68319873015872,82.63028571428572,1578.5,1454.5,1575.5,1728.0,1851.0,1874.0,1984.0,1959.5,1983.5,2398.0,2276.0,298.0,561.0
-73.89875667,40.83227333,24-07-2021 15:11,1.017547026,33.48224635999998,0.089355,0.1007675,0.0926,0.1508999999999999,44.68319873015872,82.63028571428572,1578.5,1454.5,1575.5,1728.0,1851.0,1874.0,1984.0,1959.5,1983.5,2398.0,2276.0,342.0,672.0
-73.89884167,40.83221333,24-07-2021 15:11,1.017547026,33.724925780000035,0.16025,0.1401474999999999,0.1115749999999999,0.23593,44.68319873015872,82.63028571428572,1578.5,1454.5,1575.5,1728.0,1851.0,1874.0,1984.0,1959.5,1983.5,2398.0,2276.0,503.0,449.0
-73.89892,40.832165,24-07-2021 15:11,1.013219597,33.724925780000035,0.16025,0.1401474999999999,0.1115749999999999,0.23593,44.68319873015872,82.63028571428572,1578.5,1454.5,1575.5,1728.0,1851.0,1874.0,1984.0,1959.5,1983.5,2398.0,2276.0,402.0,264.0
-73.89906667,40.83205833,24-07-2021 15:11,1.013219597,34.06672778000001,0.122025,0.127305,0.1054975,0.2515225,44.68319873015872,82.63028571428572,1578.5,1454.5,1575.5,1728.0,1851.0,1874.0,1984.0,1959.5,1983.5,2398.0,2276.0,362.0,211.0
-73.89913667,40.83200333,24-07-2021 15:11,1.011055882,33.79670420000002,0.103985,0.0988975,0.0749449999999999,0.185605,44.68319873015872,82.63028571428572,1578.5,1454.5,1575.5,1728.0,1851.0,1874.0,1984.0,1959.5,1983.5,2398.0,2276.0,362.0,211.0
-73.89921167,40.83194167,24-07-2021 15:11,1.011055882,33.79670420000002,0.103985,0.0988975,0.0749449999999999,0.185605,44.68319873015872,82.63028571428572,1578.5,1454.5,1575.5,1728.0,1851.0,1874.0,1984.0,1959.5,1983.5,2398.0,2276.0,269.0,295.0
-73.89930167,40.831875,24-07-2021 15:11,1.011055882,33.79670420000002,0.103985,0.0988975,0.0749449999999999,0.185605,44.68319873015872,82.63028571428572,1578.5,1454.5,1575.5,1728.0,1851.0,1874.0,1984.0,1959.5,1983.5,2398.0,2276.0,518.0,263.0
-73.89959167,40.83166667,24-07-2021 15:11,1.015383311,34.95199495999998,0.0954324999999999,0.0892175,0.071535,0.142485,34.038007166666674,87.68308333333333,1749.0,1340.0,1481.0,1722.0,2319.5,2426.5,2521.5,2100.0,2602.0,2784.0,2556.0,532.0,371.0
-73.89968333,40.83159,24-07-2021 15:11,1.015383311,34.95199495999998,0.0954324999999999,0.0892175,0.071535,0.142485,34.038007166666674,87.68308333333333,1749.0,1340.0,1481.0,1722.0,2319.5,2426.5,2521.5,2100.0,2602.0,2784.0,2556.0,430.0,243.0
-73.89978167,40.83152167,24-07-2021 15:11,1.015383311,35.26303478,0.09502,0.085395,0.0706824999999999,0.12835,34.038007166666674,87.68308333333333,1749.0,1340.0,1481.0,1722.0,2319.5,2426.5,2521.5,2100.0,2602.0,2784.0,2556.0,510.0,195.0
-73.89987667,40.83146,24-07-2021 15:11,1.015383311,35.26303478,0.09502,0.085395,0.0706824999999999,0.12835,44.4491923076923,85.1885,1692.5,1361.0,1485.0,1576.0,2014.5,2318.0,2407.0,2354.0,2473.5,2602.5,2448.5,405.0,409.0
-73.89996667,40.83141,24-07-2021 15:11,1.015383311,35.26303478,0.09502,0.085395,0.0706824999999999,0.12835,44.4491923076923,85.1885,1692.5,1361.0,1485.0,1576.0,2014.5,2318.0,2407.0,2354.0,2473.5,2602.5,2448.5,872.0,856.0
-73.90004167,40.83137833,24-07-2021 15:11,1.011055882,36.27818672000001,0.0926,0.0923525,0.0861374999999999,0.1464174999999999,44.4491923076923,85.1885,1692.5,1361.0,1485.0,1576.0,2014.5,2318.0,2407.0,2354.0,2473.5,2602.5,2448.5,994.0,606.0
-73.90011167,40.83135833,24-07-2021 15:11,1.011055882,36.27818672000001,0.0926,0.0923525,0.0861374999999999,0.1464174999999999,44.4491923076923,85.1885,1692.5,1361.0,1485.0,1576.0,2014.5,2318.0,2407.0,2354.0,2473.5,2602.5,2448.5,994.0,606.0
-73.900185,40.83134667,24-07-2021 15:11,1.008892167,36.27818672000001,0.0926,0.0923525,0.0861374999999999,0.1464174999999999,44.4491923076923,85.1885,1692.5,1361.0,1485.0,1576.0,2014.5,2318.0,2407.0,2354.0,2473.5,2602.5,2448.5,862.0,472.0
-73.90024667,40.83134,24-07-2021 15:11,1.008892167,36.27818672000001,0.0926,0.0923525,0.0861374999999999,0.1464174999999999,44.4491923076923,85.1885,1692.5,1361.0,1485.0,1576.0,2014.5,2318.0,2407.0,2354.0,2473.5,2602.5,2448.5,577.0,352.0
-73.90028833,40.83133167,24-07-2021 15:11,1.015383311,36.346547120000025,0.118615,0.1102274999999999,0.0924625,0.15178,44.4491923076923,85.1885,1692.5,1361.0,1485.0,1576.0,2014.5,2318.0,2407.0,2354.0,2473.5,2602.5,2448.5,481.0,383.0
-73.90045333,40.83134333,24-07-2021 15:11,1.008892167,36.53112020000003,0.1175425,0.1022525,0.0895475,0.1479849999999999,44.4491923076923,85.1885,1692.5,1361.0,1485.0,1576.0,2014.5,2318.0,2407.0,2354.0,2473.5,2602.5,2448.5,537.0,162.0
-73.900515,40.83134667,24-07-2021 15:11,1.008892167,36.53112020000003,0.1175425,0.1022525,0.0895475,0.1479849999999999,28.832,90.778,1536.5,1254.5,1417.5,1511.5,1879.0,2000.5,2282.5,2188.0,2337.0,2390.5,2160.0,526.0,171.0
-73.90058,40.83134833,24-07-2021 15:11,1.006728452,36.53112020000003,0.1175425,0.1022525,0.0895475,0.1479849999999999,28.832,90.778,1536.5,1254.5,1417.5,1511.5,1879.0,2000.5,2282.5,2188.0,2337.0,2390.5,2160.0,789.0,199.0
-73.90064833,40.83135167,24-07-2021 15:11,1.006728452,36.53112020000003,0.1175425,0.1022525,0.0895475,0.1479849999999999,28.832,90.778,1536.5,1254.5,1417.5,1511.5,1879.0,2000.5,2282.5,2188.0,2337.0,2390.5,2160.0,789.0,199.0
-73.90081667,40.83137167,24-07-2021 15:11,1.013219597,36.71227526000001,0.1319525,0.1218325,0.11207,0.1808475,28.832,90.778,1536.5,1254.5,1417.5,1511.5,1879.0,2000.5,2282.5,2188.0,2337.0,2390.5,2160.0,699.0,222.0
-73.90091,40.83139333,24-07-2021 15:11,1.011055882,36.71227526000001,0.1319525,0.1218325,0.11207,0.1808475,28.832,90.778,1536.5,1254.5,1417.5,1511.5,1879.0,2000.5,2282.5,2188.0,2337.0,2390.5,2160.0,605.0,245.0
-73.90100667,40.83141667,24-07-2021 15:12,1.011055882,37.50867391999998,0.1199899999999999,0.1072575,0.0902625,0.1515875,28.832,90.778,1536.5,1254.5,1417.5,1511.5,1879.0,2000.5,2282.5,2188.0,2337.0,2390.5,2160.0,550.0,289.0
-73.90109833,40.83144167,24-07-2021 15:12,1.011055882,37.50867391999998,0.1199899999999999,0.1072575,0.0902625,0.1515875,28.832,90.778,1536.5,1254.5,1417.5,1511.5,1879.0,2000.5,2282.5,2188.0,2337.0,2390.5,2160.0,339.0,220.0
-73.90128,40.831495,24-07-2021 15:12,1.011055882,37.542854120000015,0.1113,0.100685,0.0800874999999999,0.139295,28.832,90.778,1536.5,1254.5,1417.5,1511.5,1879.0,2000.5,2282.5,2188.0,2337.0,2390.5,2160.0,253.0,123.0
-73.901375,40.83152333,24-07-2021 15:12,1.011055882,37.542854120000015,0.1113,0.100685,0.0800874999999999,0.139295,37.536374168695644,92.99,1417.0,1267.0,1360.0,1488.0,1476.5,1848.0,1997.5,1951.0,2009.5,2100.0,1852.5,455.0,216.0
-73.90147,40.83155667,24-07-2021 15:12,1.013219597,37.542854120000015,0.1113,0.100685,0.0800874999999999,0.139295,37.536374168695644,92.99,1417.0,1267.0,1360.0,1488.0,1476.5,1848.0,1997.5,1951.0,2009.5,2100.0,1852.5,455.0,216.0
-73.90156333,40.83159,24-07-2021 15:12,1.013219597,37.624886600000025,0.1422925,0.1382775,0.1134175,0.1819474999999999,38.61038379499999,89.84,1215.5,1221.0,1289.0,1370.0,1494.0,1849.0,1997.5,1852.0,1992.0,2098.0,1856.5,384.0,237.0
-73.90165667,40.83162333,24-07-2021 15:12,1.011055882,37.624886600000025,0.1422925,0.1382775,0.1134175,0.1819474999999999,38.61038379499999,89.84,1215.5,1221.0,1289.0,1370.0,1494.0,1849.0,1997.5,1852.0,1992.0,2098.0,1856.5,317.0,138.0
-73.901745,40.831655,24-07-2021 15:12,1.011055882,37.81287770000006,0.1155074999999999,0.106955,0.0896024999999999,0.2073025,38.61038379499999,89.84,1215.5,1221.0,1289.0,1370.0,1494.0,1849.0,1997.5,1852.0,1992.0,2098.0,1856.5,517.0,344.0
-73.901825,40.83169,24-07-2021 15:12,1.015383311,37.81287770000006,0.1155074999999999,0.106955,0.0896024999999999,0.2073025,38.61038379499999,89.84,1215.5,1221.0,1289.0,1370.0,1494.0,1849.0,1997.5,1852.0,1992.0,2098.0,1856.5,517.0,344.0
-73.90189833,40.83172167,24-07-2021 15:12,1.015383311,37.81287770000006,0.1155074999999999,0.106955,0.0896024999999999,0.2073025,38.61038379499999,89.84,1215.5,1221.0,1289.0,1370.0,1494.0,1849.0,1997.5,1852.0,1992.0,2098.0,1856.5,442.0,344.0
-73.90205,40.83178333,24-07-2021 15:12,1.015383311,37.87782007999999,0.0756324999999999,0.078465,0.0649075,0.155905,38.61038379499999,89.84,1215.5,1221.0,1289.0,1370.0,1494.0,1849.0,1997.5,1852.0,1992.0,2098.0,1856.5,435.0,248.0
-73.90213667,40.83181167,24-07-2021 15:12,1.015383311,37.87782007999999,0.0756324999999999,0.078465,0.0649075,0.155905,38.61038379499999,89.84,1215.5,1221.0,1289.0,1370.0,1494.0,1849.0,1997.5,1852.0,1992.0,2098.0,1856.5,427.0,174.0
